age,income,transaction_amount,credit_score,account_balance,years_customer,education,employment_status,region,account_type,target
25.0,10000.0,592.42,550.0,38082.16,8.0,High School,Employed,Central,Premium,0
64.0,26018.0,1072.65,779.0,43140.93,5.0,Master,Unemployed,Central,Basic,0
69.0,95410.0,,534.0,99104.35,3.0,Bachelor,,North,Basic,0
45.0,27303.0,178.4,636.0,287.26,5.0,High School,Employed,South,Standard,0
63.0,20848.0,675.88,641.0,42606.45,9.0,Bachelor,Employed,East,Standard,0
31.0,73380.0,129.84,625.0,6497.3,3.0,Master,,West,Basic,1
,18381.0,1215.32,737.0,67301.59,7.0,Bachelor,Self-Employed,South,Basic,1
40.0,13659.0,,709.0,5042.88,2.0,Master,Employed,North,Basic,1
46.0,45234.0,178.43,,76683.12,6.0,Bachelor,Unemployed,South,Standard,0
,,,767.0,86778.51,3.0,Other,Self-Employed,West,Standard,0
48.0,13427.0,187.22,783.0,97080.16,6.0,Bachelor,,West,Standard,1
44.0,60449.0,1652.19,704.0,12087.07,8.0,High School,Employed,South,Standard,1
25.0,52658.0,2036.95,622.0,97889.15,4.0,Master,Student,East,VIP,1
,27233.0,549.5,,41233.58,7.0,Bachelor,,East,VIP,0
52.0,28765.0,60.31,,63257.88,4.0,Bachelor,Unemployed,West,Standard,0
42.0,52908.0,152.73,,4.75,3.0,Bachelor,Employed,West,Basic,1
57.0,94116.0,362.23,506.0,37025.88,3.0,High School,Employed,South,Basic,1
21.0,28962.0,953.41,682.0,35289.66,6.0,High School,Employed,Central,Premium,0
47.0,61313.0,102.21,742.0,50380.58,6.0,,,West,Standard,0
22.0,57077.0,55.13,630.0,13259.24,4.0,,Retired,South,Premium,1
23.0,,38.7,,69018.59,6.0,Bachelor,,North,Standard,1
30.0,37475.0,353.59,509.0,59570.25,4.0,Master,Employed,North,Basic,1
25.0,17503.0,1080.11,573.0,21248.78,8.0,Master,Retired,East,Basic,1
31.0,25084.0,21.64,681.0,98363.61,6.0,High School,Employed,East,VIP,0
36.0,47776.0,119.33,686.0,559.3,4.0,Bachelor,Employed,West,Standard,0
52.0,155557.0,590.87,603.0,33591.81,3.0,Master,,South,Standard,1
35.0,,873.96,674.0,26172.49,2.0,Bachelor,Unemployed,North,Basic,0
18.0,69135.0,823.57,,56003.93,1.0,High School,Student,South,Standard,0
57.0,27932.0,768.72,503.0,88839.96,4.0,,Employed,North,Premium,0
27.0,39670.0,69.52,631.0,65777.52,5.0,Bachelor,,West,Premium,0
39.0,122066.0,253.12,707.0,4759.43,8.0,High School,Employed,South,Standard,1
46.0,66932.0,2091.41,756.0,86339.83,5.0,Bachelor,,East,Standard,0
42.0,,6047.78,630.0,26508.01,4.0,Bachelor,,South,Basic,0
56.0,22971.0,461.19,680.0,11032.43,4.0,,Employed,East,Standard,0
47.0,99208.0,617.68,663.0,43255.4,4.0,Other,,North,Basic,1
27.0,40680.0,1510.87,692.0,89871.14,7.0,Master,Employed,South,Basic,1
72.0,14485.0,298.85,598.0,3458.38,3.0,,Employed,East,Standard,0
42.0,18860.0,73.59,644.0,62566.13,9.0,High School,,South,Standard,0
37.0,63754.0,552.74,,33249.68,3.0,Bachelor,Employed,West,Premium,1
54.0,80461.0,1610.72,682.0,62257.28,3.0,Bachelor,Employed,East,,0
43.0,36837.0,597.35,698.0,26634.6,2.0,,Student,Central,Basic,0
45.0,263089.0,813.09,713.0,96709.61,8.0,Bachelor,,North,Premium,0
,70215.0,274.74,662.0,11383.03,2.0,Bachelor,,South,Premium,1
35.0,,50.72,673.0,15799.4,2.0,,Unemployed,South,Basic,0
35.0,18909.0,92.49,604.0,4566.77,4.0,,Employed,North,Premium,1
41.0,,2027.22,718.0,79499.78,4.0,Bachelor,Unemployed,East,Standard,0
56.0,47492.0,339.8,,9395.68,6.0,PhD,,North,Basic,0
18.0,24562.0,6.05,699.0,27662.35,9.0,Bachelor,Employed,South,Standard,0
18.0,138551.0,1554.64,660.0,20560.13,5.0,Master,Self-Employed,Central,Standard,1
31.0,117365.0,344.36,592.0,35353.37,8.0,High School,Employed,South,Premium,0
18.0,60261.0,904.76,596.0,76578.17,4.0,High School,,West,Standard,0
33.0,,397.54,667.0,95019.2,7.0,High School,,East,Basic,0
47.0,21209.0,53.63,630.0,87887.0,3.0,Bachelor,Employed,Central,Premium,0
26.0,99165.0,478.0,615.0,84116.57,6.0,Bachelor,,North,Standard,0
18.0,23145.0,2976.18,683.0,41747.07,8.0,Bachelor,Retired,East,Standard,1
41.0,89117.0,17.68,515.0,80181.87,,Bachelor,Retired,South,Premium,1
52.0,53086.0,921.93,657.0,77715.09,4.0,Master,Self-Employed,Central,Basic,1
18.0,37849.0,134.25,620.0,24753.07,2.0,High School,Self-Employed,North,Basic,0
52.0,20696.0,250.33,551.0,26239.55,1.0,Bachelor,,North,Standard,1
52.0,33678.0,233.17,622.0,49899.38,5.0,Master,Employed,South,Premium,1
54.0,42265.0,1145.31,544.0,96347.76,1.0,Bachelor,Employed,North,Standard,0
58.0,,351.08,,10790.17,2.0,Bachelor,Retired,West,Standard,1
73.0,17879.0,296.36,707.0,98839.98,3.0,Bachelor,Unemployed,West,Standard,0
34.0,,851.94,716.0,15892.96,6.0,High School,,Central,Basic,0
41.0,37641.0,25.07,690.0,48561.04,4.0,Master,,East,Standard,0
33.0,,45.21,478.0,30397.18,1.0,Master,Self-Employed,,Basic,0
40.0,17557.0,10.96,555.0,41975.37,3.0,Master,Employed,East,VIP,0
62.0,,582.35,721.0,95783.35,8.0,High School,Self-Employed,Central,Basic,0
19.0,62266.0,372.87,807.0,63180.22,0.0,Master,,North,Standard,0
27.0,10782.0,1043.83,680.0,29751.19,5.0,Master,,West,Premium,1
,,345.11,761.0,62842.7,4.0,Master,,West,Premium,1
55.0,32056.0,125.4,584.0,45215.42,4.0,High School,Unemployed,South,Standard,0
34.0,10529.0,817.76,,94335.99,4.0,Master,,Central,Basic,0
52.0,24727.0,174.3,703.0,35284.5,6.0,Bachelor,Unemployed,East,Standard,0
45.0,49182.0,1372.02,585.0,58447.46,2.0,High School,Retired,East,Premium,1
62.0,23714.0,144.12,520.0,84942.17,8.0,Master,,West,Standard,0
41.0,,91.79,709.0,95884.25,1.0,Master,Student,South,Standard,0
55.0,,,592.0,79916.8,4.0,Bachelor,Employed,South,Standard,0
79.0,30891.0,25.92,495.0,93553.46,8.0,Bachelor,Employed,West,Premium,0
48.0,17160.0,18.55,,46377.53,4.0,High School,Retired,South,Premium,1
40.0,28590.0,342.6,690.0,76450.06,2.0,,Employed,East,Basic,0
50.0,112630.0,121.1,705.0,9464.96,8.0,Master,Employed,North,Basic,1
34.0,139811.0,4.7,710.0,59381.34,6.0,,Employed,Central,Basic,0
75.0,10000.0,175.53,727.0,1350.3,7.0,Bachelor,Self-Employed,North,Basic,0
42.0,86926.0,324.44,690.0,26004.65,7.0,Bachelor,Self-Employed,West,Standard,0
35.0,44361.0,250.68,530.0,66555.97,4.0,Bachelor,Retired,North,Standard,0
27.0,76053.0,72.78,563.0,17156.21,3.0,High School,Employed,Central,Basic,1
56.0,,433.36,730.0,20014.24,9.0,Bachelor,,East,Standard,0
53.0,10000.0,619.51,695.0,6171.84,4.0,Master,Unemployed,Central,Basic,0
32.0,57964.0,562.8,639.0,74738.8,8.0,PhD,Retired,South,Basic,0
48.0,,250.24,515.0,44794.5,4.0,High School,Employed,West,Standard,0
18.0,11960.0,74.02,582.0,88794.97,2.0,Bachelor,Retired,Central,Premium,0
42.0,12648.0,346.06,625.0,36225.92,4.0,High School,Retired,South,Basic,1
46.0,,1105.6,589.0,43525.7,5.0,Master,Self-Employed,South,VIP,1
65.0,40601.0,316.24,566.0,49492.1,6.0,Bachelor,,South,Standard,0
28.0,67912.0,108.88,676.0,86091.01,6.0,Master,,Central,Basic,0
20.0,62022.0,48.84,,29218.64,3.0,High School,Retired,North,Standard,0
26.0,25932.0,1440.55,701.0,5157.96,7.0,Bachelor,Employed,Central,Standard,0
19.0,,679.36,612.0,62719.14,4.0,Master,Employed,South,Basic,0
60.0,,187.69,644.0,82570.09,4.0,High School,Employed,North,Basic,0
63.0,30691.0,175.03,,55625.74,3.0,Bachelor,Employed,West,Basic,0
44.0,16750.0,,602.0,,5.0,Bachelor,Employed,South,Basic,0
58.0,49631.0,97.74,667.0,63046.94,3.0,High School,Employed,East,Basic,0
42.0,85827.0,382.9,621.0,99100.32,2.0,Bachelor,Student,Central,Basic,1
38.0,18896.0,625.02,619.0,57404.18,3.0,,Self-Employed,South,Basic,0
35.0,,252.41,523.0,31521.64,4.0,,Student,West,Standard,0
35.0,39767.0,20.36,653.0,24361.55,3.0,Bachelor,Self-Employed,Central,VIP,0
18.0,44040.0,129.23,682.0,99822.67,3.0,High School,Employed,South,Basic,0
43.0,10000.0,1160.42,717.0,85042.19,5.0,High School,Employed,West,Standard,0
39.0,10000.0,370.24,,27948.55,1.0,Master,,North,Standard,0
51.0,40753.0,844.89,726.0,26244.61,3.0,Bachelor,Employed,South,Standard,1
41.0,68308.0,405.61,708.0,80367.02,3.0,Master,,South,Premium,1
37.0,,1437.66,767.0,99228.53,7.0,Bachelor,Employed,North,Premium,0
26.0,138147.0,1199.19,620.0,46560.32,15.0,Bachelor,,North,VIP,0
41.0,,329.75,655.0,22726.56,5.0,PhD,Self-Employed,North,Standard,0
51.0,17559.0,191.56,567.0,23034.36,4.0,High School,Unemployed,North,Basic,0
22.0,37222.0,460.24,645.0,79735.17,4.0,,Self-Employed,Central,Standard,0
41.0,263430.0,561.79,624.0,60501.69,1.0,Other,Employed,North,Basic,0
43.0,13439.0,344.93,662.0,,7.0,PhD,Employed,North,Basic,1
29.0,55415.0,863.78,646.0,19432.55,5.0,Bachelor,Student,East,Premium,0
31.0,28051.0,101.26,714.0,13047.35,,High School,Employed,West,Basic,0
43.0,63928.0,203.54,633.0,1064.08,6.0,High School,Employed,West,Standard,1
,100089.0,579.78,,,6.0,High School,,Central,Basic,0
45.0,26662.0,141.64,452.0,35498.98,3.0,Other,,Central,Basic,1
26.0,88887.0,289.77,753.0,75797.6,3.0,Master,Employed,East,Premium,0
55.0,214692.0,1658.43,539.0,88445.8,4.0,Bachelor,,North,Basic,0
75.0,38292.0,491.58,715.0,59856.53,1.0,Bachelor,Unemployed,North,Standard,1
27.0,68044.0,1488.53,,42425.71,7.0,Bachelor,Employed,East,Standard,1
48.0,,640.86,564.0,3866.79,6.0,Bachelor,Employed,North,Basic,0
29.0,36879.0,,747.0,33712.82,5.0,Bachelor,Self-Employed,South,Standard,0
55.0,31528.0,448.07,555.0,32162.75,3.0,Bachelor,Self-Employed,West,Standard,0
21.0,68703.0,76.7,544.0,56634.65,1.0,High School,Employed,South,Basic,0
47.0,95200.0,,614.0,76406.71,5.0,High School,Student,East,Basic,1
26.0,33265.0,145.62,617.0,71110.11,7.0,PhD,,Central,Basic,1
36.0,123858.0,3312.25,601.0,86991.98,6.0,High School,,East,Premium,1
24.0,123505.0,155.28,655.0,4684.62,3.0,Bachelor,,West,VIP,1
52.0,71502.0,131.13,679.0,60500.34,4.0,Bachelor,Employed,East,Standard,1
27.0,24032.0,488.93,643.0,,10.0,High School,Employed,South,Standard,0
48.0,,357.64,556.0,97253.86,1.0,High School,Employed,North,Basic,0
34.0,18960.0,,581.0,40911.17,4.0,Bachelor,Retired,South,VIP,0
38.0,,69.36,818.0,62385.54,4.0,High School,Employed,West,Basic,1
42.0,13774.0,833.12,565.0,35158.25,3.0,Bachelor,,Central,Basic,0
28.0,,330.53,,22017.63,5.0,Other,,East,Standard,0
43.0,15292.0,78.92,,68787.57,2.0,PhD,Employed,West,Basic,0
62.0,70181.0,312.97,727.0,93925.92,4.0,Bachelor,,East,Standard,0
28.0,36819.0,145.94,726.0,5947.99,10.0,Master,Employed,West,Basic,0
57.0,105546.0,126.54,681.0,82524.05,3.0,Bachelor,,East,Standard,0
62.0,,1581.78,752.0,34159.28,9.0,Other,,South,Basic,0
27.0,114468.0,224.73,592.0,12092.34,6.0,Bachelor,,North,Premium,0
18.0,116851.0,,,71327.41,6.0,High School,Employed,South,,0
44.0,,1758.75,672.0,8246.95,5.0,Bachelor,Retired,South,Standard,0
31.0,,791.98,687.0,72773.66,5.0,Bachelor,Employed,East,VIP,1
68.0,,,,43579.75,3.0,Master,Employed,Central,Premium,0
40.0,10000.0,262.88,625.0,16473.8,3.0,Bachelor,Retired,West,Premium,0
27.0,15261.0,991.3,732.0,15719.22,4.0,Bachelor,Employed,South,Standard,0
22.0,38371.0,221.13,646.0,74820.24,8.0,Bachelor,,Central,Basic,1
56.0,23208.0,418.98,,82827.56,10.0,High School,,South,Premium,0
31.0,31441.0,382.71,647.0,68562.52,2.0,High School,,South,Premium,0
40.0,53861.0,256.49,,72084.52,4.0,Bachelor,Employed,South,Standard,0
54.0,28474.0,510.13,564.0,,7.0,High School,Student,Central,Standard,0
32.0,,320.55,683.0,42855.35,2.0,High School,Self-Employed,South,Standard,0
39.0,34801.0,10.73,476.0,16768.31,5.0,Bachelor,Employed,Central,Standard,0
39.0,17698.0,842.04,599.0,37727.01,6.0,,,South,Standard,1
50.0,29242.0,60.04,609.0,97928.6,5.0,Bachelor,Retired,,Standard,0
48.0,106321.0,311.89,552.0,44848.89,11.0,Bachelor,Employed,North,VIP,1
36.0,29248.0,433.63,626.0,92389.01,2.0,Bachelor,Employed,North,Standard,0
40.0,149756.0,611.25,685.0,70273.42,1.0,High School,,East,Premium,0
34.0,114154.0,264.49,660.0,73774.46,7.0,PhD,Employed,South,Basic,1
18.0,22846.0,665.05,604.0,19021.24,4.0,Bachelor,,North,Premium,1
43.0,14929.0,70.41,,36873.08,6.0,High School,,Central,Basic,0
,34820.0,529.86,671.0,73238.57,2.0,Master,,Central,Basic,0
26.0,91369.0,875.32,558.0,65556.46,8.0,Bachelor,Employed,North,Premium,0
28.0,24534.0,1101.12,587.0,86260.71,0.0,Bachelor,Retired,North,Standard,0
26.0,75092.0,433.23,537.0,20999.13,5.0,Master,Employed,East,Standard,0
50.0,95487.0,187.63,622.0,74830.9,8.0,Bachelor,Employed,East,Premium,0
46.0,,89.18,596.0,3944.3,3.0,Bachelor,,North,Basic,0
37.0,21145.0,211.99,631.0,29980.05,4.0,High School,Employed,South,Standard,0
26.0,64223.0,388.24,804.0,63049.37,4.0,Bachelor,Employed,East,Basic,0
41.0,41006.0,109.28,519.0,98004.47,2.0,High School,Employed,Central,Basic,0
18.0,,1523.67,498.0,98937.34,5.0,Bachelor,Employed,South,Basic,0
42.0,,,769.0,43914.84,6.0,Bachelor,Unemployed,West,VIP,0
53.0,34323.0,16.76,692.0,76467.63,10.0,High School,Student,North,Basic,0
,10384.0,412.72,728.0,60049.76,3.0,High School,Employed,South,Standard,0
18.0,67004.0,778.68,622.0,70909.61,1.0,Bachelor,Employed,East,Standard,0
63.0,24761.0,140.78,705.0,73194.77,5.0,Bachelor,Employed,West,Basic,1
30.0,10000.0,371.06,639.0,,6.0,Master,Employed,South,Basic,0
57.0,35628.0,260.43,719.0,81393.78,0.0,PhD,Retired,East,Standard,1
37.0,20065.0,109.42,731.0,58449.34,2.0,High School,Employed,West,Basic,0
37.0,,476.92,723.0,10061.56,8.0,High School,,West,Standard,0
46.0,22734.0,2532.98,597.0,98920.39,6.0,Master,,Central,Basic,1
26.0,15091.0,227.29,657.0,30385.25,3.0,High School,Self-Employed,West,Premium,0
41.0,54521.0,401.9,573.0,96418.78,6.0,Bachelor,Employed,West,Standard,0
34.0,21410.0,198.64,694.0,29261.92,8.0,Bachelor,Self-Employed,South,Standard,0
20.0,19466.0,1047.58,677.0,85315.2,6.0,PhD,,South,Standard,0
45.0,,999.77,522.0,68958.6,7.0,PhD,Self-Employed,West,VIP,0
36.0,15797.0,98.48,686.0,35687.01,7.0,Bachelor,Self-Employed,North,Standard,0
37.0,,1151.04,684.0,93800.4,4.0,Bachelor,,East,VIP,0
21.0,144465.0,14506.94,695.0,58314.64,8.0,Master,Employed,North,Premium,0
63.0,57733.0,50.15,653.0,82976.27,3.0,Bachelor,Employed,Central,Premium,0
53.0,29396.0,529.12,695.0,,12.0,High School,Retired,North,Standard,0
54.0,36214.0,5734.04,675.0,4638.41,6.0,,,West,Standard,0
35.0,54431.0,378.3,578.0,26886.12,9.0,Bachelor,Unemployed,Central,Premium,1
18.0,,528.6,700.0,47221.57,7.0,Master,Employed,North,Standard,0
69.0,19835.0,27.14,573.0,93302.03,4.0,Master,,West,Premium,0
39.0,48674.0,173.33,564.0,6246.12,9.0,Bachelor,Employed,West,VIP,1
28.0,24212.0,308.93,666.0,18564.37,7.0,Bachelor,Employed,South,Standard,1
46.0,,,436.0,62452.34,8.0,Bachelor,,South,Basic,0
57.0,41297.0,25.11,596.0,65269.97,4.0,High School,Employed,Central,Standard,0
39.0,36121.0,45.33,624.0,16398.16,4.0,Bachelor,Employed,East,VIP,1
59.0,65411.0,809.11,755.0,94830.03,,High School,Employed,West,Basic,0
56.0,53619.0,1211.74,632.0,17683.55,5.0,Bachelor,Employed,West,Premium,0
23.0,,82.57,804.0,18234.37,9.0,High School,Employed,West,Premium,0
29.0,12255.0,143.35,530.0,63554.76,6.0,Master,Employed,Central,Basic,0
54.0,27017.0,528.13,687.0,42146.37,7.0,Bachelor,,North,Basic,0
18.0,156827.0,1542.52,701.0,2601.17,4.0,Bachelor,,North,Premium,1
37.0,18374.0,178.04,576.0,92050.89,4.0,PhD,Unemployed,West,Standard,0
18.0,30743.0,966.25,642.0,7514.19,1.0,High School,Self-Employed,East,Basic,0
32.0,23645.0,352.63,641.0,15631.73,3.0,,,East,Premium,1
35.0,23312.0,1568.17,736.0,89710.4,3.0,High School,Self-Employed,South,Basic,0
34.0,41881.0,73.24,534.0,27531.17,5.0,High School,Employed,North,Basic,0
31.0,111370.0,1818.57,,81767.9,8.0,High School,Employed,West,Standard,1
23.0,52301.0,290.78,498.0,17071.43,5.0,Bachelor,Retired,East,Standard,1
74.0,19094.0,1528.15,683.0,4818.42,6.0,Master,Employed,North,VIP,0
68.0,328595.0,306.88,580.0,23473.07,2.0,,,South,Basic,0
22.0,38671.0,377.6,688.0,74201.58,9.0,High School,,West,Basic,0
63.0,22884.0,816.8,597.0,66259.33,4.0,Bachelor,Employed,Central,Basic,0
34.0,112384.0,641.2,757.0,31061.94,2.0,Other,,West,Basic,1
41.0,24952.0,483.27,658.0,63347.99,4.0,Other,Employed,West,Premium,0
39.0,137355.0,269.77,616.0,66498.27,2.0,Master,,North,Standard,0
30.0,18096.0,786.16,560.0,56468.26,3.0,,,North,Premium,0
54.0,114008.0,1480.46,681.0,93552.42,4.0,Bachelor,,North,Standard,1
41.0,42652.0,,686.0,79362.08,5.0,,,East,Standard,0
32.0,102011.0,443.18,620.0,81597.42,3.0,Master,,South,Basic,1
20.0,166277.0,1004.89,652.0,42589.43,4.0,Bachelor,Employed,North,Basic,1
26.0,14675.0,529.38,672.0,68389.94,3.0,Bachelor,Employed,South,Basic,0
18.0,100772.0,806.8,701.0,18335.13,,Bachelor,Employed,North,Basic,0
40.0,,1127.19,570.0,29595.49,5.0,High School,Unemployed,East,Basic,0
22.0,15713.0,,613.0,,7.0,Master,Employed,South,Basic,1
36.0,19096.0,631.18,698.0,81624.98,1.0,Bachelor,Employed,East,VIP,0
60.0,54334.0,1672.59,641.0,33693.21,9.0,Master,Employed,Central,Basic,1
57.0,37287.0,996.39,499.0,43981.53,5.0,High School,Employed,Central,Basic,1
39.0,31770.0,844.72,777.0,95734.14,3.0,High School,Retired,East,VIP,1
38.0,40822.0,45.18,717.0,28409.8,7.0,Bachelor,Employed,South,,0
68.0,58281.0,,510.0,61806.53,1.0,Master,Student,Central,Basic,0
47.0,61981.0,406.82,597.0,10054.37,6.0,High School,Employed,West,Premium,0
35.0,87145.0,7112.39,,41167.61,6.0,High School,Employed,Central,Standard,0
18.0,155753.0,180.64,,33009.0,4.0,Bachelor,,South,Premium,1
45.0,35700.0,48.99,,1307.21,4.0,,Employed,South,Standard,0
52.0,23935.0,186.33,493.0,58521.06,7.0,Bachelor,Self-Employed,,Standard,0
30.0,59327.0,737.08,508.0,33142.22,4.0,Bachelor,,North,Standard,0
44.0,14539.0,1049.42,610.0,25167.4,,Master,,West,Standard,0
34.0,21100.0,1220.37,703.0,89259.69,9.0,High School,Retired,North,Standard,0
37.0,80781.0,238.1,527.0,22962.03,4.0,High School,Employed,Central,Basic,0
18.0,32882.0,233.04,695.0,,8.0,,Unemployed,Central,,0
36.0,,261.03,579.0,94942.9,4.0,PhD,,North,Basic,1
54.0,11027.0,235.65,501.0,8030.7,9.0,Master,,South,Premium,0
30.0,37758.0,548.6,622.0,93843.47,4.0,Bachelor,,Central,Basic,1
40.0,90537.0,221.84,807.0,39021.48,2.0,Master,Student,East,Basic,1
28.0,89575.0,10.28,757.0,79092.76,6.0,Master,Employed,Central,Basic,0
45.0,39684.0,289.04,,35589.69,7.0,Bachelor,Unemployed,West,Standard,0
36.0,181158.0,126.9,666.0,41555.04,4.0,,Employed,Central,Premium,0
25.0,33394.0,14.62,,43777.86,7.0,Bachelor,,South,Standard,0
,32504.0,318.24,,94680.84,4.0,High School,,East,Basic,1
53.0,10000.0,115.31,601.0,55025.44,3.0,High School,Employed,North,Basic,0
30.0,25389.0,301.42,701.0,21687.61,4.0,Master,Employed,South,Standard,1
47.0,71798.0,162.69,555.0,61151.1,5.0,Master,,,Premium,0
48.0,126901.0,462.8,735.0,88947.12,4.0,Bachelor,Employed,East,Standard,0
49.0,18691.0,2348.5,739.0,21438.1,3.0,Bachelor,Employed,Central,Basic,0
18.0,52564.0,396.19,,33755.5,7.0,Other,,North,Basic,0
55.0,83910.0,,658.0,57146.3,1.0,Master,Employed,West,Basic,1
31.0,36642.0,1258.36,754.0,98725.8,5.0,Bachelor,Student,East,Premium,1
34.0,10000.0,234.2,679.0,46535.9,8.0,Bachelor,,East,Basic,0
79.0,44259.0,91.09,766.0,58434.9,4.0,Bachelor,,South,Standard,0
44.0,66779.0,166.2,509.0,13530.85,5.0,Other,Employed,South,Standard,0
34.0,17018.0,257.75,603.0,75815.51,,Bachelor,Self-Employed,South,Basic,0
18.0,29633.0,517.84,623.0,21987.08,,High School,Employed,East,Premium,0
60.0,14408.0,2.3,749.0,32792.16,6.0,Other,Employed,Central,Standard,0
19.0,,959.97,650.0,70956.5,6.0,,Employed,East,Standard,0
24.0,82586.0,39.57,590.0,71266.47,5.0,Bachelor,Unemployed,East,Basic,1
35.0,,1154.58,641.0,31879.99,3.0,Bachelor,Employed,North,Basic,0
61.0,130371.0,1492.24,691.0,,0.0,Bachelor,,Central,Standard,0
51.0,72103.0,,624.0,79470.53,1.0,High School,,Central,Premium,0
37.0,27354.0,829.08,717.0,61577.9,5.0,Bachelor,Student,West,Standard,0
44.0,33977.0,76.49,659.0,17869.75,2.0,Master,Employed,East,VIP,1
30.0,,612.37,625.0,90488.0,4.0,Bachelor,Employed,South,Standard,0
42.0,78708.0,113.65,744.0,52742.15,2.0,Bachelor,,Central,Premium,0
41.0,47010.0,1137.13,,37640.41,1.0,Bachelor,,East,Basic,1
54.0,87945.0,190.34,,92728.05,0.0,Bachelor,,West,VIP,0
54.0,,197.85,585.0,97163.94,3.0,Master,Self-Employed,South,Basic,0
,16354.0,1248.41,745.0,71719.28,3.0,Master,,Central,Basic,0
34.0,34480.0,6.66,730.0,,6.0,Bachelor,Employed,West,VIP,0
51.0,42793.0,107.81,558.0,24676.48,7.0,High School,Employed,East,VIP,1
38.0,13887.0,274.03,623.0,25879.55,6.0,Bachelor,Employed,South,Basic,0
23.0,12464.0,10502.46,749.0,56919.97,2.0,Bachelor,,Central,Premium,0
33.0,51943.0,521.45,726.0,98320.31,5.0,,Unemployed,South,Standard,0
41.0,26236.0,553.44,607.0,74322.44,5.0,,Employed,Central,Basic,0
53.0,31803.0,1060.22,562.0,74599.05,5.0,Bachelor,,Central,Standard,0
37.0,,64.5,753.0,25759.75,3.0,High School,,North,Premium,0
21.0,122575.0,369.24,695.0,41978.2,6.0,Master,,Central,Premium,1
40.0,99648.0,646.36,652.0,34252.96,7.0,High School,Self-Employed,Central,Basic,1
41.0,13495.0,505.46,585.0,30225.77,6.0,Master,Employed,North,Basic,0
42.0,23712.0,297.39,707.0,73110.14,4.0,High School,Self-Employed,Central,Basic,0
53.0,71682.0,8.63,567.0,9985.41,3.0,Bachelor,Unemployed,North,Standard,0
55.0,58779.0,31.18,577.0,16544.22,5.0,High School,,West,VIP,0
31.0,35130.0,63.32,682.0,41229.58,4.0,,Unemployed,Central,Standard,1
30.0,,210.21,729.0,30272.79,0.0,Bachelor,Retired,South,Basic,0
24.0,21035.0,62.59,661.0,90337.11,9.0,Bachelor,Employed,Central,VIP,1
50.0,24018.0,277.63,621.0,20044.34,6.0,Master,Unemployed,North,Standard,1
61.0,45324.0,98.4,720.0,24884.31,0.0,Bachelor,,West,Standard,0
35.0,141914.0,755.17,557.0,17808.48,3.0,High School,,West,Standard,0
,20962.0,1025.87,573.0,85835.02,4.0,High School,,East,Premium,0
62.0,15981.0,246.86,736.0,20205.9,4.0,Bachelor,,,VIP,1
47.0,33293.0,358.04,555.0,,7.0,Bachelor,Self-Employed,South,Basic,1
46.0,,1534.11,507.0,66931.13,4.0,High School,Student,North,Premium,0
22.0,11412.0,383.41,,7763.18,6.0,Master,,North,Basic,0
50.0,116181.0,2656.53,737.0,81664.91,5.0,Master,,West,Standard,1
26.0,,76.65,721.0,70625.07,4.0,Master,,West,Standard,0
22.0,20181.0,991.07,,26103.76,2.0,Bachelor,,South,VIP,1
34.0,,343.78,584.0,39179.46,6.0,Bachelor,Self-Employed,West,Premium,1
31.0,63909.0,11.49,,62007.03,4.0,High School,Self-Employed,South,Basic,0
36.0,31668.0,1791.77,700.0,94645.75,4.0,Bachelor,Unemployed,South,Basic,0
18.0,,1676.89,552.0,62926.05,8.0,High School,Self-Employed,North,Standard,0
54.0,17665.0,241.66,686.0,25303.97,2.0,High School,Employed,East,Standard,0
56.0,28133.0,1541.1,633.0,48249.68,4.0,Bachelor,,Central,Premium,1
18.0,24605.0,76.0,657.0,44961.48,4.0,Bachelor,Employed,South,Standard,0
54.0,33507.0,569.89,515.0,53260.74,8.0,Master,,East,Basic,1
27.0,21255.0,106.55,721.0,51904.89,2.0,Master,Student,West,Premium,0
52.0,10642.0,141.61,773.0,36405.24,5.0,High School,,East,Standard,0
